store_id,total_sales,unique_customers,product_diversity,fuel_transactions,total_transactions,fuel_share,chain_size,store_name,store_chain_id,store_chain_name,street_address,city,zip_code,latitude,longitude,log_customers,log_sales,log_products,log_chain_size,cluster,subcategory,purchase_count
4277,75.655967,1,1,2,2,1,3,TALLASSEE SUNOCO,1840,KHODIYAR KRUPA LLC,1301 Gilmer Ave,Tallassee,36078,32.5501272,-85.9169781,0.6931471805599453,4.339327449645996,0.6931471805599453,1.3862943611198906,1,Premium/Super Premium,14
4281,34.861560000000004,1,1,1,1,1,1,Foxboro Shell,1873,"McMar, Inc.",32 Commercial St,Foxborough,02035,42.053037,-71.2419687,0.6931471805599453,3.57966596974054,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
4282,57.441131000000006,1,1,1,1,1,1,LAKE VIILLA MARATHON,1874,LAKE VILLA MARATHON,36809 N Illinois 83,Lake Villa,60046,42.3979872,-88.0652655,0.6931471805599453,4.06801993987798,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
4287,240.241494,2,3,6,7,0.8571428571428571,1,OHIO FOOD MART,1881,OHIO FOOD MART,382 Lexington Ave,Mansfield,44907,40.7439534,-82.5249042,1.0986122886681098,5.4857984815664285,1.3862943611198906,0.6931471805599453,2,Premium/Super Premium,317
4290,251.163384,2,3,5,6,0.8333333333333334,1,Ameristore,1884,Macedonia Gr Inc,1363 S Main St,Fall River,02724,41.68789,-71.1706358,1.0986122886681098,5.530077226630228,1.3862943611198906,0.6931471805599453,2,Premium/Super Premium,317
4300,4636.084024,4,15,80,90,0.8888888888888888,1,Dipen enterprise inc,1891,dipen enterprise inc,3646 Library Rd,Pittsburgh,15234,40.3651633,-80.0195525,1.6094379124341003,8.441841004563713,2.772588722239781,0.6931471805599453,2,Premium/Super Premium,317
4302,139.027759,2,1,5,5,1,2,fast stop,1893,DHARMA OIL,720 N Main St,Princeton,61356,41.3822307,-89.4655399,1.0986122886681098,4.941840681526135,0.6931471805599453,1.0986122886681098,1,Premium/Super Premium,14
4310,2.49,1,1,0,1,0,1,MARA,1901,MARATHON WEST,180 W Clinton St,Gray,31032,33.0080097,-83.5403532,0.6931471805599453,1.2499017362143359,0.6931471805599453,0.6931471805599453,4,Cigars,45
4312,516.678137,3,2,11,11,1,1,corner tobacco mart,1903,corner tobacco mart,704 W Chicago Rd,Sturgis,49091,41.7978061,-85.4281269,1.3862943611198906,6.249353691994274,1.0986122886681098,0.6931471805599453,2,Premium/Super Premium,317
4320,216.925455,3,2,4,4,1,1,D&R Kwik Stop LLC,1910,D&R Kwik Stop LLC,1780 Kowaliga Rd,Eclectic,36024,32.6538705,-86.0488991,1.3862943611198906,5.384153054769729,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
4330,31.59,1,4,0,4,0,4,Wally World #5,1917,Wallys World,2505 Point Mallard Dr SE,Decatur,35601,34.5891445,-86.950635,0.6931471805599453,3.4840054928494704,1.6094379124341003,1.6094379124341003,4,Cigars,45
4334,104.484149,2,4,3,3,1,2,Hill Food Store,434,quick fill,1103 Hillcrest Pkwy,Dublin,31021,32.5464997,-82.9370892,1.0986122886681098,4.658560695182496,1.6094379124341003,1.0986122886681098,2,Premium/Super Premium,317
4339,2.1799999999999997,1,2,1,1,1,1,Beltline Shell,1925,Beltline Shell,401 Beltline Rd SW,Decatur,35603,34.5596687,-86.990716,0.6931471805599453,1.1568811967920853,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
4346,34.090222,2,3,1,2,0.5,1,Teagues Grocery and Cafe',1932,teagues grocery,130 Soco Rd,Waynesville,28785,35.5219321,-83.0305992,1.0986122886681098,3.5579225161638828,1.3862943611198906,0.6931471805599453,4,Cigars,45
4385,1954.273178,4,2,48,48,1,1,The Junction Gas & Convenience,1950,Junction Petroleum LLC,6113 N Belt Hwy,Country Club,64506,39.8228932,-94.8145223,1.6094379124341003,7.578285195650048,1.0986122886681098,0.6931471805599453,2,Premium/Super Premium,317
4386,669.659945,8,4,11,12,0.9166666666666666,2,Roadrunner Express #1,1951,RRFS LLC,3300 N Main St,Roswell,88201,33.4381817,-104.5238134,2.1972245773362196,6.5082622201354905,1.6094379124341003,1.0986122886681098,2,Premium/Super Premium,317
4388,58.99929,2,1,3,2,1.5,1,KL&WL INVESTMENT INC,1952,KL&WL INVESTMENTS INC,2646 S Wayne Rd,Westland,48186,42.2886491,-83.3856579,1.0986122886681098,4.0943327288187525,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
4392,595.874315,3,3,7,7,1,1,The Anchor C-Store,1955,The Anchor C-Store LLC,1216 US-60,Mountain View,65548,37.0012437,-91.6832252,1.3862943611198906,6.391706563590357,1.3862943611198906,0.6931471805599453,2,Premium/Super Premium,317
4394,20.011734,1,1,1,1,1,1,Local Inwood / Lil Chub's,1956,LZIA,712 S Oak,Inwood,51240,43.302229,-96.430427,0.6931471805599453,3.045081043578879,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
4396,686.583655,2,2,14,14,1,1,Drees Oil Co Inc,1959,"Drees Oil Co, Inc",1257 US-30,Carroll,51401,42.0727613,-94.8784981,1.0986122886681098,6.533183502138316,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
4399,26.031999,1,2,1,1,1,2,Get n go,1962,get n go llc,325 South Blvd,Baraboo,53913,43.4632193,-89.7452569,0.6931471805599453,3.297021312418795,1.0986122886681098,1.0986122886681098,1,Premium/Super Premium,14
4403,14.197622999999998,1,1,1,1,1,1,Red Bank Quick Stop,1964,Red Bank Quick Stop,3515 Dayton Blvd,Chattanooga,37415,35.1140227,-85.2931808,0.6931471805599453,2.721139034044409,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
4420,314.469918,3,2,7,7,1,1,Ameri Foods,1968,Swet Bhumi inc,23192 Troy Hwy,Ramer,36069,32.0515523,-86.0441769,1.3862943611198906,5.754063330367301,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
4438,278.370777,5,2,7,7,1,1,Peru Enterprise,1972,JOSE THOMAS,1527 4th St,Peru,61354,41.3278817,-89.1260812,1.791759469228055,5.632539849369918,1.0986122886681098,0.6931471805599453,2,Premium/Super Premium,317
4443,524.808707,1,2,17,17,1,1,Sedna Inc,1975,SEDNA INC,7538 NW Prairie View Rd,Platte Woods,64151,39.2323328,-94.6585166,0.6931471805599453,6.264937471687011,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
4447,2.9699999999999998,1,3,0,1,0,8,TOKEN # 5,1976,SARAFINA NETWORK LLC,16924 AL-171,Winfield,35594,33.9155088,-87.809316,0.6931471805599453,1.378766094699099,1.3862943611198906,2.1972245773362196,4,Cigars,45
4465,1374.376796,4,5,34,39,0.8717948717948718,3,crossroad sunoco,1239,sj retail services llc,4600 Homestead Duquesne Rd,West Mifflin,15122,40.3763756,-79.8943867,1.6094379124341003,7.226483006014908,1.791759469228055,1.3862943611198906,2,Premium/Super Premium,317
4467,11272.159887,8,18,301,306,0.9836601307189542,1,Pearl Sunoco,1981,Pearl Road INC,7606 Pearl Rd,Middleburg Heights,44130,41.3588466,-81.8162023,2.1972245773362196,9.330179948125004,2.9444389791664403,0.6931471805599453,2,Premium/Super Premium,317
4472,707.747084,3,8,9,14,0.6428571428571429,3,Sage Hill Travel Center,1985,Shoshone Bannock Tribal Enterprise Corporation,13 US-91,Blackfoot,83221,43.206643,-112.3248306,1.3862943611198906,6.563498740747784,2.1972245773362196,1.3862943611198906,2,Premium/Super Premium,317
4473,748.254188,4,2,17,17,1,3,TPGas,1985,Shoshone Bannock Tribal Enterprise Corporation,9 E Ross Fork Rd,Pocatello,83202,43.0224861,-112.4152915,1.6094379124341003,6.61907829577074,1.0986122886681098,1.3862943611198906,2,Premium/Super Premium,317
4474,672.966403,4,3,13,15,0.8666666666666667,3,Bannock Peak Truck Stop,1985,Shoshone Bannock Tribal Enterprise Corporation,1707 E County Rd,Pocatello,83204,42.8869356,-112.6362057,1.6094379124341003,6.513180262488886,1.3862943611198906,1.3862943611198906,2,Premium/Super Premium,317
4480,35,1,1,1,1,1,1,germantown market,1989,turna group,340 Calhoun Pkwy,Canton,39046,32.532208,-90.098536,0.6931471805599453,3.58351893845611,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
4481,4.74,1,1,0,1,0,32,Abbeville U-PAK-IT,740,U-Pak-It Corporation,2024 Veterans Memorial Dr,Abbeville,70510,29.979699,-92.1128278,0.6931471805599453,1.747459210331475,0.6931471805599453,3.4965075614664802,4,Cigars,45
4487,5250.911662,10,27,133,148,0.8986486486486487,1,Sunoco Berea,1993,871rocky river inc,871 N Rocky River Dr,Berea,44017,41.3893036,-81.8533845,2.3978952727983707,8.56634741540309,3.332204510175204,0.6931471805599453,2,Premium/Super Premium,317
4492,72.291683,2,3,2,3,0.6666666666666666,28,Tinee Giant 171,886,Coastal Investments Inc,930 LaSalle Ave,Hampton,23669,37.0259323,-76.3628354,1.0986122886681098,4.294447137243482,1.3862943611198906,3.367295829986474,1,Premium/Super Premium,14
4493,3.79,1,1,0,1,0,28,Tinee Giant 560,886,Coastal Investments Inc,780 J Clyde Morris Blvd,Newport News,23601,37.0819854,-76.4592233,0.6931471805599453,1.5665304114228238,0.6931471805599453,3.367295829986474,4,Cigars,45
4494,29.240000000000002,1,5,2,1,2,6,Manojavaya Inc,1997,Manojavaya Inc,2885 Red Hill Rd,Eclectic,36024,32.686284,-85.9449255,0.6931471805599453,3.4091655513113324,1.791759469228055,1.9459101490553132,1,Premium/Super Premium,14
4499,149.046321,4,4,4,5,0.8,2,C&S Convenience,1998,C&S Convenience,5120 Hwy 78,Jasper,35501,33.8339499,-87.2170619,1.6094379124341003,5.010944053091958,1.6094379124341003,1.0986122886681098,2,Premium/Super Premium,317
4503,712.2547500000001,3,1,17,17,1,1,Autotrac,1999,dipendra sharma,1101 NE Rice Rd,Lee's Summit,64086,38.9319699,-94.3588587,1.3862943611198906,6.569838649727936,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
4504,92.474165,1,1,1,1,1,1,STOP N GO FOOD MART,2000,STOP N GO FOOD MART,3984 Ringgold Rd,Chattanooga,37412,34.997221,-85.2494456,0.6931471805599453,4.537685087953528,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
4505,1875.482197,5,5,49,50,0.98,3,Curry Hollow Sunoco,1683,South Park Convienence,370 Curry Hollow Rd,Pleasant Hills,15236,40.3367801,-79.9786514,1.791759469228055,7.537154131186612,1.791759469228055,1.3862943611198906,2,Premium/Super Premium,317
4507,45.441795,1,1,1,1,1,6,Air BP,1984,Shawn Goel,1585 W 20th Ave,Oshkosh,54902,43.995763,-88.574053,0.6931471805599453,3.838199808106838,0.6931471805599453,1.9459101490553132,1,Premium/Super Premium,14
4516,36.250335,1,1,1,1,1,14,01 Carroll,1977,Chris Van Dyke,1511 US-71,Carroll,51401,42.075271,-94.8789899,0.6931471805599453,3.61766093807372,0.6931471805599453,2.70805020110221,1,Premium/Super Premium,14
4518,59.22235200000001,1,1,1,1,1,14,02 Carroll,1977,Chris Van Dyke,422 Lincoln Hwy,Carroll,51401,42.067356,-94.8723955,0.6931471805599453,4.098043579082654,0.6931471805599453,2.70805020110221,1,Premium/Super Premium,14
4525,221.198704,2,2,4,4,1,14,08 Le Mars,1977,Chris Van Dyke,436 Plymouth St,Le Mars,51031,42.7930559,-96.1731825,1.0986122886681098,5.403572044605261,1.0986122886681098,2.70805020110221,1,Premium/Super Premium,14
4526,152.019764,1,2,5,5,1,14,09 Rockwell City,1977,Chris Van Dyke,730 W High St,Rockwell City,50579,42.398981,-94.639042,0.6931471805599453,5.030567089520462,1.0986122886681098,2.70805020110221,1,Premium/Super Premium,14
4528,8.56,1,3,0,1,0,14,11 Denison,1977,Chris Van Dyke,1108 4th Ave S,Denison,51442,42.0127779,-95.3579121,0.6931471805599453,2.25758772706331,1.3862943611198906,2.70805020110221,4,Cigars,45
4529,76.50809100000001,1,1,1,1,1,14,12 Coon Rapids,1977,Chris Van Dyke,516 IA-141,Coon Rapids,50058,41.8656856,-94.6783615,0.6931471805599453,4.3503823309100005,0.6931471805599453,2.70805020110221,1,Premium/Super Premium,14
4530,43.428154000000006,2,4,1,2,0.5,14,13 Baxter,1977,Chris Van Dyke,312 Buchanan St,Baxter,50028,41.8203886,-93.1454015,1.0986122886681098,3.7938733675813907,1.6094379124341003,2.70805020110221,4,Cigars,45
4531,1.79,1,1,0,1,0,15,Y-Not Stop Airpark,1673,"St. Romain Oil Company, LLC",6019 Old Boyce Rd,Alexandria,71303,31.3444732,-92.5187874,0.6931471805599453,1.0260415958332743,0.6931471805599453,2.772588722239781,4,Cigars,45
4539,56.535892999999994,2,2,1,2,0.5,1,Main Street Market,2007,Main Street Market,220 N Main St,Pearisburg,24134,37.3292118,-80.7363866,1.0986122886681098,4.052408979142197,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
4550,1027.401379,11,3,19,20,0.95,1,Rand BP,2014,RAND245 INC,245 Randall Rd,Elgin,60123,41.9894032,-88.3407693,2.4849066497880004,6.935760816308766,1.3862943611198906,0.6931471805599453,2,Premium/Super Premium,317
4561,285.829339,1,7,3,14,0.21428571428571427,5,Eagle Run Crossing,1994,Olson Oil,3210 Sheyenne St,West Fargo,58078,46.833055,-96.9065796,0.6931471805599453,5.658887401261885,2.0794415416798357,1.791759469228055,2,Premium/Super Premium,317
4563,2.99,1,1,0,1,0,6,Greenville BP,1984,Shawn Goel,W6308 Levi Dr,Greenville,54942,44.286159,-88.5066959,0.6931471805599453,1.3837912309017721,0.6931471805599453,1.9459101490553132,4,Cigars,45
4571,12691.158719,2,2,304,304,1,1,MIDTOWN GAS & LIQUOR,2021,JUJHARLLC,11123 W Forest Home Ave,Franklin,53132,42.9284257,-88.0528506,1.0986122886681098,9.44873965806139,1.0986122886681098,0.6931471805599453,2,Premium/Super Premium,317
4572,233.594947,4,1,6,6,1,4,Me Mees On The Corner,2022,Stodgels LLC,21 Mill Creek Rd,Warrior,35180,33.8905948,-86.8475425,1.6094379124341003,5.457860397197983,0.6931471805599453,1.6094379124341003,1,Premium/Super Premium,14
4573,8.77,1,1,4,1,4,2,shell food mart,2023,shell food mart,4747 Highway 61 S,Vicksburg,39180,32.2542441,-90.9209196,0.6931471805599453,2.2793164660546914,0.6931471805599453,1.0986122886681098,1,Premium/Super Premium,14
4577,10.47,1,1,0,1,0,7,Speedys 3,2025,Speedys LLC,1602 N 3rd St,Vinita,74301,36.6443387,-95.1451489,0.6931471805599453,2.4397349311412793,0.6931471805599453,2.0794415416798357,4,Cigars,45
4580,7.56,1,4,0,1,0,7,Speedys 7,2025,Speedys LLC,108 W Commercial St,Inola,74036,36.1502575,-95.5105995,0.6931471805599453,2.1471001901536506,1.6094379124341003,2.0794415416798357,4,Cigars,45
4585,13.56,1,5,1,1,1,4,Remer,1304,Northern Star Cenex,6790 MN-200,Remer,56672,47.0570798,-93.9245211,0.6931471805599453,2.67827804276854,1.791759469228055,1.6094379124341003,1,Premium/Super Premium,14
4587,33.999948,1,1,1,1,1,1,Handy Food Mart,2029,Hoa Huynh,6201 US-11,Springville,35146,33.7729792,-86.4744716,0.6931471805599453,3.5553465757740246,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
4594,200.90279999999998,3,1,3,3,1,9,101 Asheboro Bp,2036,Boulos Inc.,3445 US-64,Asheboro,27203,35.7257161,-79.7408638,1.3862943611198906,5.307786393474238,0.6931471805599453,2.302585092994046,1,Premium/Super Premium,14
4595,376.172478,4,2,5,5,1,9,102 Brown Summit,2036,Boulos Inc.,5138 NC-150,Browns Summit,27214,36.218625,-79.6589639,1.6094379124341003,5.932702584152447,1.0986122886681098,2.302585092994046,2,Premium/Super Premium,317
4597,178.43973599999998,3,5,2,5,0.4,9,104 Gibsonville,2036,Boulos Inc.,6626 NC-87,Gibsonville,27249,36.2660219,-79.5201649,1.3862943611198906,5.189839418967001,1.791759469228055,2.302585092994046,2,Premium/Super Premium,317
4598,58.409888,2,2,1,2,0.5,9,105 Lockland,2036,Boulos Inc.,1390 Lockland Ave,Winston-Salem,27103,36.07,-80.2645853,1.0986122886681098,4.0844606771613625,1.0986122886681098,2.302585092994046,4,Cigars,45
4601,135.855398,2,1,2,2,1,9,201 Akron Market,2036,Boulos Inc.,3890 N Glenn Ave,Winston-Salem,27105,36.1460068,-80.2273965,1.0986122886681098,4.918924879356193,0.6931471805599453,2.302585092994046,1,Premium/Super Premium,14
4602,715.001325,9,2,12,12,1,9,202 Akron,2036,Boulos Inc.,500 Akron Dr,Winston-Salem,27105,36.1384035,-80.238224399999993,2.302585092994046,6.5736820175175925,1.0986122886681098,2.302585092994046,2,Premium/Super Premium,317
4603,343.782568,6,2,7,7,1,9,204 Shell Food Mart,2036,Boulos Inc.,135 Becks Church Rd,Lexington,27292,35.7927391,-80.2154651,1.9459101490553132,5.842913980666951,1.0986122886681098,2.302585092994046,2,Premium/Super Premium,317
4604,257.597091,2,1,4,4,1,9,205 Lexington,2036,Boulos Inc.,2210 S Main St,Lexington,27292,35.8041816,-80.281762,1.0986122886681098,5.55527121724123,0.6931471805599453,2.302585092994046,1,Premium/Super Premium,14
4612,183.543164,2,2,4,4,1,1,pratt chevron,2039,dadaji inc,285 Pratt Ave NE,Huntsville,35801,34.7391069,-86.5825955,1.0986122886681098,5.217883387337775,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
4614,69.257552,1,1,1,1,1,4,stjohns601,2017,TRUCKSVILLE,601 E State St,St Johns,48879,43.0016073,-84.550843,0.6931471805599453,4.252167804215312,0.6931471805599453,1.6094379124341003,1,Premium/Super Premium,14
4619,66.74469599999999,1,2,1,1,1,4,Long Prairie,1304,Northern Star Cenex,904 1st Ave NE,Long Prairie,56347,45.9758462,-94.8497779,0.6931471805599453,4.21574616887228,1.0986122886681098,1.6094379124341003,1,Premium/Super Premium,14
4622,3790.878292,1,47,139,121,1.1487603305785123,1,Mrs. B's,2045,M&D Inc.,623 S Marion St,Remsen,51050,42.8087693,-95.9765452,0.6931471805599453,8.240616766868264,3.871201010907891,0.6931471805599453,2,Premium/Super Premium,317
4623,1372.856696,5,18,29,44,0.6590909090909091,1,MJ's Mini Mart #2,2046,Mj's Mini Mart #2,8699 MO-5,Camdenton,65020,38.0966115,-92.8200677,1.791759469228055,7.225377170399759,2.9444389791664403,0.6931471805599453,2,Premium/Super Premium,317
4642,7.99,1,2,0,1,0,2,OnGo Riverside Ltd,2062,OnGo Express Riverside,3700 SW 15th St,Oklahoma City,73108,35.4474891,-97.5839996,0.6931471805599453,2.196112848483529,1.0986122886681098,1.0986122886681098,4,Cigars,45
4647,171.737687,1,1,3,3,1,1,fox valley amoco inc.,2068,Fox Valley Amoco Inc,3890 E New York St,Aurora,60504,41.7614361,-88.2206509,0.6931471805599453,5.151774183696497,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
4664,75.001699,2,1,2,2,1,1,Rossmoor Fuels,2072,los alamitos arco,11171 Los Alamitos Blvd,Los Alamitos,90720,33.8004344,-118.0723499,1.0986122886681098,4.330755695299614,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
4667,4452.542953,6,5,98,96,1.0208333333333333,2,MARATHON FOOD MART,2061,naserienterprises,2002 Fairview Ave,Prattville,36066,32.4831896,-86.4147947,1.9459101490553132,8.401455227599188,1.791759469228055,1.0986122886681098,2,Premium/Super Premium,317
4670,75.342562,1,1,1,1,1,3,Creekside BP,1207,Pujan Inc,1420 U.S. Hwy 19 S,Leesburg,31763,31.641655,-84.1752776,0.6931471805599453,4.3352306071416855,0.6931471805599453,1.3862943611198906,1,Premium/Super Premium,14
4689,787.740264,7,2,12,12,1,1,Johnson's Villa Park Inc.,2078,Johnson's Villa Park Inc.,1 W St Charles Rd,Villa Park,60181,41.8895027,-87.9802862,2.0794415416798357,6.670437070197623,1.0986122886681098,0.6931471805599453,2,Premium/Super Premium,317
4694,81.9981,1,1,1,1,1,1,Kettering Stop,2080,Kettering Stop,2361 S Smithville Rd,Kettering,45420,39.713261,-84.142791,0.6931471805599453,4.418817715968317,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
4736,11.19,2,2,1,2,0.5,13,Old Metairie II Shell,2058,Diaz LLc,1409 Metairie Rd,Metairie,70005,29.9877559,-90.1387854,1.0986122886681098,2.5006159434931803,1.0986122886681098,2.6390573296152584,4,Cigars,45
4738,6.06,1,1,0,1,0,13,Clearview Park Shell,2058,Diaz LLc,4400 Clearview Pkwy,Metairie,70006,30.0169563,-90.1885384,0.6931471805599453,1.9544450515051506,0.6931471805599453,2.6390573296152584,4,Cigars,45
4741,2.29,1,1,0,1,0,3,Pek CC Inc,2091,Olive Star CC Inc,1999 Taft Hwy,Bakersfield,93313,35.2664168,-119.0241936,0.6931471805599453,1.1908875647772805,0.6931471805599453,1.3862943611198906,4,Cigars,45
4744,17.99,1,1,0,1,0,13,Diaz Market Driftwood,2058,Diaz LLc,8910 W Esplanade Ave,Kenner,70065,30.0191547,-90.2262616,0.6931471805599453,2.9439125248241944,0.6931471805599453,2.6390573296152584,4,Cigars,45
4758,140.977523,2,2,3,3,1,1,309-FUELSTORE,2096,309-fuel&convenience llc,432 S Mountain Blvd,Mountain Top,18707,41.1197477,-75.9097362,1.0986122886681098,4.9556687563398825,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
4763,16.73,2,3,0,2,0,5,Delavan Mobil Mart,2099,DELAVAN MOBIL MART,502 Borg Rd,Delavan,53115,42.6271015,-88.6260952,1.0986122886681098,2.8752581200861167,1.3862943611198906,1.791759469228055,4,Cigars,45
4767,2.49,1,1,0,1,0,1,FIVE MILE MARATHON,2101,Omsa Marathon,6790 Kellogg Rd,Cincinnati,45230,39.0496132,-84.3927848,0.6931471805599453,1.2499017362143359,0.6931471805599453,0.6931471805599453,4,Cigars,45
4775,20,1,1,0,1,0,6,Eastern Petro Du Bois,2087,EASTERN PETRO LLC,114 W Dubois Ave,DuBois,15801,41.1283772,-78.7579817,0.6931471805599453,3.044522437723423,0.6931471805599453,1.9459101490553132,4,Cigars,45
4778,49.996345,1,1,1,1,1,1,Broadway Food Mart,2102,Broadway Food Mart,2115 N Broadway,Lexington,40505,38.0776737,-84.4542263,0.6931471805599453,3.9317539634894807,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
