invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,date,time,payment,cogs,rating
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,2/23/2019,20:00:00,Ewallet,296.9961111009223,6.4
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,3/19/2019,15:29:00,Ewallet,709.5525004555926,4.7
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,3/27/2019,15:08:00,Ewallet,110.91918471423988,6
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,3/30/2019,19:26:00,Credit card,579.5912490927873,4
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,2/16/2019,15:53:00,Ewallet,59.08270859112288,5.5
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,1/18/2019,18:43:00,Ewallet,174.8306180047113,8.7
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,3/30/2019,14:58:00,Cash,421.0561024771142,7.4
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,3/20/2019,19:55:00,Cash,32.24523066223957,5.6
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1/16/2019,15:10:00,Cash,29.015296376884066,6.3
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,2/24/2019,16:44:00,Cash,247.40438329500765,7.1
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,1/15/2019,18:22:00,Ewallet,380.78196214834384,7.8
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6,1/22/2019,11:52:00,Cash,334.560802389337,9.9
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,2/3/2019,17:24:00,Cash,727.9612823665216,7.3
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,3/6/2019,15:31:00,Ewallet,336.3398576255639,5.1
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,2/16/2019,18:04:00,Credit card,241.76266387640985,9.4
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,3/14/2019,14:13:00,Credit card,46.53437710028978,5.8
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,2/27/2019,10:23:00,Credit card,99.71542641304842,8
562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3,1/18/2019,10:11:00,Ewallet,264.88424696693096,7.9
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,1/29/2019,15:48:00,Cash,141.32846663327416,5.9
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,2/26/2019,17:46:00,Credit card,54.06075142269334,4.9
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3,2/3/2019,11:46:00,Cash,128.07715190434718,9.3
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,1/16/2019,12:07:00,Credit card,120.53453098491399,7.9
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,3/24/2019,18:14:00,Credit card,353.1003963709874,5.9
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,2/12/2019,14:45:00,Credit card,870.2592108886798,9.9
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,2/21/2019,11:39:00,Cash,196.92478763998122,7.7
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,2/4/2019,15:44:00,Ewallet,196.51170446265067,7.6
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,2/20/2019,13:06:00,Ewallet,171.54338586170005,7.7
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4,2/23/2019,20:43:00,Ewallet,69.71111367252122,6.4
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,2/16/2019,14:19:00,Ewallet,285.6729581204528,4.4
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2,1/17/2019,10:01:00,Credit card,81.20536503674738,4.1
588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10,1/14/2019,19:30:00,Ewallet,560.1257697596257,4.4
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2,3/30/2019,16:34:00,Cash,187.6032906889613,5.5
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,3/2/2019,13:10:00,Ewallet,220.52057104307866,4
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,2/15/2019,17:10:00,Credit card,268.8047585260368,9.3
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,3/1/2019,10:22:00,Credit card,455.8962790687728,4.8
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,2/24/2019,19:57:00,Cash,166.5054948284235,4.6
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,2/19/2019,19:29:00,Credit card,446.6308194615165,7.3
274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,2/23/2019,18:30:00,Cash,292.8701748875266,6
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,2/7/2019,14:27:00,Ewallet,589.7010871341705,8.1
130-67-4723,A,Yangon,Member,Male,Food and beverages,48.5,6,1/11/2019,13:57:00,Ewallet,290.77337828172176,9.4
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,2/12/2019,19:43:00,Cash,39.944044002978764,6.5
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1/14/2019,10:11:00,Credit card,34.96503122467167,7
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,1/9/2019,13:46:00,Ewallet,297.25990217953773,7.1
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,2/27/2019,12:22:00,Ewallet,42.09260293088394,6.6
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6,1/24/2019,19:20:00,Ewallet,140.6324768129456,4.9
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,1/8/2019,12:58:00,Credit card,98.41906163778626,6.4
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,1/8/2019,11:59:00,Credit card,128.24432745070288,8
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10,1/16/2019,17:59:00,Cash,635.4725367059546,4.3
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,3/13/2019,12:51:00,Cash,143.59653009617423,6.1
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,3,2/15/2019,10:36:00,Cash,200.81076094678008,7.5
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,1/25/2019,13:38:00,Cash,631.3257352118089,6.7
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,3/12/2019,19:39:00,Ewallet,384.46848854552064,5.2
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,3/4/2019,12:44:00,Cash,486.2320817453377,8.8
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,2/10/2019,13:56:00,Cash,512.4545228122897,9.5
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,1/16/2019,14:42:00,Cash,474.34120103240815,7.6
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,1/29/2019,19:45:00,Cash,436.4274984496398,6.6
182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4,1/1/2019,20:26:00,Ewallet,107.26814690338415,6.9
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,1/6/2019,19:46:00,Ewallet,249.10590370416256,4.3
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,2/19/2019,19:38:00,Credit card,626.8507115351387,7.8
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,1/12/2019,16:18:00,Ewallet,974.6668148375268,8
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,2/7/2019,12:23:00,Ewallet,482.6584467742777,9.6
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,3/27/2019,19:11:00,Credit card,97.9559364782239,4.3
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,2/27/2019,18:57:00,Credit card,198.61172337956566,5
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,1/6/2019,11:18:00,Cash,725.487808665573,9.2
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,3/2/2019,12:40:00,Cash,794.2187903488117,6.3
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,3/29/2019,14:06:00,Cash,505.1174528725536,8.9
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43,4,1/31/2019,20:48:00,Ewallet,173.04471651844221,7.6
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,1/21/2019,20:13:00,Cash,70.23313852674318,4.8
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,1/20/2019,20:37:00,Ewallet,124.57509490781807,9.1
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.7,3,1/17/2019,17:59:00,Ewallet,77.57518358978467,6.1
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,2/28/2019,20:18:00,Cash,481.7365125490508,9.1
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,3/19/2019,15:52:00,Ewallet,301.1949598211674,8.3
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,2/19/2019,15:14:00,Ewallet,699.1500007522367,7.2
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,2/4/2019,12:50:00,Ewallet,124.21029885278548,6
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,1/31/2019,10:36:00,Ewallet,788.0306184057055,8.5
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,2/6/2019,18:33:00,Credit card,178.4146697802314,6.6
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,3/28/2019,16:06:00,Ewallet,500.37066973816707,4.5
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,1/19/2019,12:47:00,Credit card,34.94341711451126,8.1
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,2/17/2019,13:34:00,Credit card,136.4605825022645,7.2
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,1/18/2019,15:04:00,Credit card,103.90305105538195,6.1
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,2/2/2019,20:42:00,Cash,179.47989373782264,7.1
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,1/18/2019,15:28:00,Cash,815.5455734184255,5.1
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,3/18/2019,13:45:00,Credit card,132.31542994647617,7.9
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,1/11/2019,20:10:00,Cash,258.08930400500014,7.4
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,2/4/2019,18:53:00,Ewallet,94.65395596710269,7.4
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,2/6/2019,14:24:00,Cash,224.9998582618865,6.6
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,1/8/2019,11:42:00,Credit card,167.04908188814167,5.9
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,3/5/2019,17:49:00,Credit card,698.4335770844948,8.9
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,3/16/2019,15:33:00,Ewallet,387.3336940860868,6.8
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,3/9/2019,10:54:00,Cash,366.46482991990894,9.3
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,3/1/2019,16:23:00,Credit card,90.83002716669107,4.4
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56,3,2/28/2019,19:33:00,Ewallet,168.00354168110425,4.8
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,2/8/2019,11:39:00,Ewallet,18.796734579088536,9.5
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,1/24/2019,10:38:00,Ewallet,532.2516029125142,8.9
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,3/1/2019,20:03:00,Ewallet,54.79745604525382,6.4
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,3/10/2019,12:39:00,Credit card,818.4962224623409,6
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,3/23/2019,15:59:00,Credit card,567.944788058654,8.1
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,1/29/2019,14:26:00,Ewallet,587.8531340068988,9
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,1/12/2019,18:22:00,Ewallet,733.8560130253168,6
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,3/20/2019,11:32:00,Cash,845.2672401614825,9.8
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,3/23/2019,12:41:00,Cash,388.52007609214314,8.5
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,1/14/2019,15:20:00,Ewallet,85.4827501226381,8.8
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,2/12/2019,14:33:00,Ewallet,143.01624717375006,8.8
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,2/20/2019,15:29:00,Ewallet,75.18704192213761,9.5
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,1/2/2019,16:19:00,Credit card,251.8900344189331,5.6
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,2/2/2019,16:33:00,Cash,39.242960342819956,8.6
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,1/8/2019,19:07:00,Credit card,654.1915669736215,5.2
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,1/30/2019,14:43:00,Credit card,52.11992673809246,5.8
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,3/26/2019,19:28:00,Credit card,110.66107347352738,8
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,1/15/2019,20:44:00,Cash,568.7488156812568,9
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,3/14/2019,11:16:00,Ewallet,89.57733138476713,4.1
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,2/3/2019,10:31:00,Credit card,135.6161566404222,8.6
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,2/22/2019,12:30:00,Ewallet,174.24250316447768,7
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,1/24/2019,15:05:00,Ewallet,366.0991118346325,8.4
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,1/25/2019,18:30:00,Ewallet,253.89236983135567,7.4
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,3/9/2019,13:18:00,Credit card,778.6790116970884,6.2
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,2/17/2019,15:28:00,Ewallet,284.8748750768577,4.9
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,1/11/2019,11:52:00,Cash,580.4921460170256,4.5
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,2/27/2019,18:24:00,Ewallet,188.2609425000656,5.6
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,3/25/2019,15:19:00,Ewallet,222.65106333006162,8
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,2/11/2019,10:38:00,Credit card,772.5022223829009,5.6
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,1/31/2019,15:12:00,Credit card,720.1037585650607,4.2
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,1/20/2019,17:48:00,Ewallet,511.10178468036514,9.9
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,3/26/2019,11:07:00,Ewallet,55.05221187768279,7.6
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,1/20/2019,15:48:00,Credit card,222.3995778848798,6.6
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,3/5/2019,19:40:00,Ewallet,761.9173535296461,4.7
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,1/5/2019,20:30:00,Credit card,227.82809933593416,9.8
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,2/13/2019,13:59:00,Cash,82.56154387948503,6.3
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,3/16/2019,18:51:00,Cash,381.6904124920854,7.9
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,1/15/2019,17:24:00,Cash,69.86030828414583,7.7
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,2/26/2019,11:58:00,Ewallet,382.7379168299984,4.5
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,2/27/2019,19:01:00,Credit card,599.4223565704301,8
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,2/17/2019,16:50:00,Ewallet,475.4530039315108,5.7
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2/6/2019,10:22:00,Credit card,54.02329226115688,6.3
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,1/17/2019,16:46:00,Cash,131.2617826649341,6
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,1/22/2019,18:08:00,Credit card,143.95656654925034,8
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,3/5/2019,18:02:00,Credit card,457.46725554325485,4.2
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,1/3/2019,13:07:00,Cash,94.39600417194566,9.6
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,3/20/2019,17:52:00,Cash,126.33027831013523,6.1
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,1/31/2019,20:32:00,Ewallet,791.6246887981355,5.6
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,2/19/2019,19:24:00,Cash,176.3524926257954,8.3
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,2/11/2019,16:06:00,Ewallet,379.74766070772114,7.8
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,2/5/2019,14:14:00,Credit card,32.218979523978476,4.1
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,3/3/2019,17:36:00,Cash,353.5005375638374,8.8
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2/24/2019,13:08:00,Ewallet,53.48739108206152,4.1
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,2/4/2019,16:09:00,Credit card,519.5639367585514,9
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,2/19/2019,11:33:00,Ewallet,573.8119362805288,5.5
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,1/23/2019,10:18:00,Credit card,56.54938693133304,9.3
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,1/14/2019,10:55:00,Credit card,181.0677498211993,5.6
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,1/17/2019,15:15:00,Ewallet,411.53140352264785,9.7
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,3/3/2019,20:06:00,Credit card,45.833554290362635,4
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,2/15/2019,20:21:00,Credit card,274.79316766386836,9.2
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,1/15/2019,13:48:00,Credit card,972.8439541972389,4.9
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,2/27/2019,12:52:00,Credit card,649.0529326030638,9.3
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,2/26/2019,12:28:00,Credit card,93.85985421640655,6.6
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,3/15/2019,16:26:00,Ewallet,53.3707832529029,4.3
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,1/24/2019,13:24:00,Cash,59.78110230007114,5.5
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,2/22/2019,15:15:00,Cash,246.0063960391809,8.1
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,3/15/2019,10:50:00,Credit card,93.01673540455413,9.8
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,2/11/2019,18:38:00,Ewallet,434.59309476315997,9.4
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,1/12/2019,16:45:00,Ewallet,139.78201750045807,7.9
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,3/3/2019,19:30:00,Ewallet,240.8901261879191,5.1
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,3/23/2019,13:23:00,Ewallet,470.6593384714633,6.9
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,3/4/2019,11:27:00,Cash,440.4077762139319,8
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,2/23/2019,11:12:00,Cash,681.1287999732048,8
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,3/17/2019,16:36:00,Cash,309.57001184897643,4.2
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,1/16/2019,18:41:00,Credit card,184.41871991675634,8.5
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,1/8/2019,17:12:00,Cash,200.67072248185846,9
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,1/14/2019,10:38:00,Cash,18.78719595826312,8.6
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,1/31/2019,10:33:00,Ewallet,622.2238048117243,6
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,3/15/2019,14:38:00,Ewallet,86.47714608350091,6.2
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,2/24/2019,18:06:00,Credit card,401.60833223689247,5
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,2/8/2019,12:52:00,Credit card,325.262907081793,6.5
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,3/22/2019,14:00:00,Cash,94.0545690406793,6
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,1/24/2019,10:57:00,Cash,389.1207945612434,5
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,3/14/2019,16:45:00,Ewallet,425.62203356387135,5
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,1/23/2019,11:15:00,Cash,319.18548332321814,9.2
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,1/19/2019,20:29:00,Ewallet,270.4109612586269,9.6
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,1/27/2019,20:03:00,Credit card,385.70560511503936,8.4
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,2/3/2019,14:35:00,Credit card,237.05641724312062,6
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,3/25/2019,16:32:00,Ewallet,212.03123268095445,6.7
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,2/24/2019,10:10:00,Credit card,95.95508599053665,4.1
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,2/7/2019,14:15:00,Cash,9.987723263604858,5.9
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,3/4/2019,10:05:00,Cash,206.4924803511077,8.7
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,2/14/2019,11:36:00,Credit card,419.19011629219375,4.5
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,1/29/2019,18:15:00,Credit card,86.89475506770522,6.6
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,1/28/2019,13:53:00,Credit card,650.1492443730949,7.7
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,3/26/2019,18:37:00,Credit card,124.86270736026938,8.5
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,3/24/2019,18:27:00,Cash,648.0599250624276,5.2
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,1/1/2019,14:42:00,Credit card,742.9799146834122,4.3
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,1/24/2019,17:43:00,Cash,83.01264987441087,7.6
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,2/25/2019,18:37:00,Cash,250.64836381363827,9.5
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,1/9/2019,16:34:00,Cash,94.01667660818852,4.1
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,2/14/2019,14:42:00,Ewallet,91.7078568343241,9.2
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,3/12/2019,11:01:00,Ewallet,286.7321569141382,5.4
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,3/26/2019,19:44:00,Cash,51.7601765693466,5.8
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,1/9/2019,13:34:00,Ewallet,191.16553044899126,5.6
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,1/2/2019,20:08:00,Credit card,267.9850751068901,5.1
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,1/15/2019,15:01:00,Cash,559.5358532570417,5.8
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,1/1/2019,11:40:00,Ewallet,175.54427542240302,5
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,2/15/2019,15:21:00,Cash,156.72057027902366,7.9
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,2/28/2019,17:38:00,Cash,61.31266029338591,6
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3/2/2019,16:16:00,Credit card,80.79595906335726,5
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,2/13/2019,18:15:00,Credit card,27.01591905817141,8.9
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1/26/2019,12:43:00,Cash,21.715106475378725,5.9
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,1/30/2019,11:32:00,Credit card,283.45406002118915,5.9
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,1/27/2019,18:08:00,Ewallet,71.9588930175647,9.7
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1/30/2019,17:08:00,Credit card,22.724099690333123,8.6
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,1/8/2019,19:38:00,Cash,655.7988703237547,4
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,1/19/2019,13:11:00,Cash,593.712382499909,4.2
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,1/25/2019,11:05:00,Cash,75.4495675635829,9.2
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,2/19/2019,10:12:00,Ewallet,197.0439125928151,9.2
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,1/14/2019,15:42:00,Ewallet,372.6229225935182,5
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,2/25/2019,11:58:00,Ewallet,526.6324796714,10
